batch_size,epochs,fl_filter,ol_units,n_dropout,drop_value,n_layer,lr,patience,val_loss,val_accuracy,val_precision,val_recall,val_auc
8,30,16,3,1,0.5,4,0.001,10,0.7731592655181885,0.6416666507720947,0.6416666507720947,0.6416666507720947,0.8041667342185974
8,30,32,3,1,0.5,3,0.0001,10,0.6931104063987732,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.9080556035041809
8,30,32,3,1,0.5,4,0.0001,10,0.5866574645042419,0.7666666507720947,0.7863247990608215,0.7666666507720947,0.9161805510520935
8,30,32,3,1,0.5,3,0.001,10,0.6009666919708252,0.7749999761581421,0.7844827771186829,0.7583333253860474,0.9100173711776733
8,30,32,3,1,0.5,4,0.001,10,0.7754289507865906,0.625,0.625,0.625,0.7798610925674438
8,20,8,3,1,0.6,3,0.0001,10,0.7577067613601685,0.6416666507720947,0.6416666507720947,0.6416666507720947,0.8825346827507019
8,20,8,3,1,0.6,4,0.0001,10,0.7853577733039856,0.6333333253860474,0.6333333253860474,0.6333333253860474,0.8686457872390747
8,20,8,3,1,0.6,3,0.001,10,0.6242392659187317,0.8166666626930237,0.8166666626930237,0.8166666626930237,0.9172916412353516
8,20,8,3,1,0.6,4,0.001,10,0.7676306962966919,0.6333333253860474,0.6333333253860474,0.6333333253860474,0.8264409303665161
8,20,16,3,1,0.6,3,0.0001,10,0.6660165786743164,0.6416666507720947,0.6416666507720947,0.6416666507720947,0.8853992819786072
8,20,16,3,1,0.6,4,0.0001,10,0.7692245841026306,0.6333333253860474,0.6333333253860474,0.6333333253860474,0.8580728769302368
8,20,16,3,1,0.6,3,0.001,10,0.5722652673721313,0.8083333373069763,0.8198198080062866,0.7583333253860474,0.9161285161972046
8,20,16,3,1,0.6,4,0.001,10,0.7603978514671326,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.8083333373069763
8,20,32,3,1,0.6,3,0.0001,10,0.6001676917076111,0.7083333134651184,0.7241379022598267,0.699999988079071,0.8968055248260498
8,20,32,3,1,0.6,4,0.0001,10,0.5874461531639099,0.7666666507720947,0.7747747898101807,0.7166666388511658,0.9060937166213989
8,20,32,3,1,0.6,3,0.001,10,0.7745963931083679,0.6416666507720947,0.6416666507720947,0.6416666507720947,0.8138020634651184
8,20,32,3,1,0.6,4,0.001,10,0.7753399014472961,0.6333333253860474,0.6333333253860474,0.6333333253860474,0.800000011920929
8,30,8,3,1,0.6,3,0.0001,10,0.6376937031745911,0.6833333373069763,0.7117117047309875,0.6583333611488342,0.8858159780502319
8,30,8,3,1,0.6,4,0.0001,10,0.7350176572799683,0.6333333253860474,0.6333333253860474,0.6333333253860474,0.8734201192855835
8,30,8,3,1,0.6,3,0.001,10,0.542519748210907,0.7916666865348816,0.8034188151359558,0.7833333611488342,0.9199826717376709
8,30,8,3,1,0.6,4,0.001,10,0.6810044646263123,0.7666666507720947,0.7796609997749329,0.7666666507720947,0.9068055152893066
8,30,16,3,1,0.6,3,0.0001,10,0.5886871814727783,0.75,0.7692307829856873,0.75,0.9054687023162842
8,30,16,3,1,0.6,4,0.0001,10,0.6136289238929749,0.75,0.7457627058029175,0.7333333492279053,0.9008680582046509
8,30,16,3,1,0.6,3,0.001,10,0.6349536776542664,0.7333333492279053,0.7777777910232544,0.6416666507720947,0.9051389098167419
8,30,16,3,1,0.6,4,0.001,10,0.764767050743103,0.6416666507720947,0.6416666507720947,0.6416666507720947,0.8041666746139526
8,30,32,3,1,0.6,3,0.0001,10,0.6585450768470764,0.7333333492279053,0.7394958138465881,0.7333333492279053,0.9011805653572083
